ID|DateObs|TimeObs|Telescope|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
15|2020-10-10|20:29:15|LOT|FU_Ori-20201010@202912-B_319144_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1134.3580|1064.2275|B_319144|2459133.353645833|10.0|20.5548|4.0086|75.5045|1.0326
16|2020-10-10|20:29:51|LOT|FU_Ori-20201010@202942-V_319142_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1133.0502|1064.1742|V_319142|2459133.3540625|3.0|21.6220|3.5638|75.4872|1.0327
17|2020-10-10|20:30:19|LOT|FU_Ori-20201010@203010-R_10349_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1133.0588|1065.8437|R_10349|2459133.354386574|1.0|22.1772|3.9031|75.4728|1.0328
18|2020-10-10|20:30:39|LOT|FU_Ori-20201010@203036-B_319144_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1133.7305|1063.1165|B_319144|2459133.3546180557|10.0|20.3886|4.0834|75.4620|1.0328
19|2020-10-10|20:31:15|LOT|FU_Ori-20201010@203105-V_319142_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1133.5738|1064.0199|V_319142|2459133.355034722|3.0|21.5764|4.1364|75.4414|1.0329
20|2020-10-10|20:31:43|LOT|FU_Ori-20201010@203133-R_10349_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1134.7610|1063.4834|R_10349|2459133.355358796|1.0|22.2754|4.2330|75.4245|1.0330
21|2020-10-05|17:37:49|SLT|FU_Ori-20201005@173735-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|916.4882|925.7380|B_Astrodon_2018|2459128.2345949076|10.0|19.3079|2.3183|43.6468|1.4521
22|2020-10-05|17:38:20|SLT|FU_Ori-20201005@173815-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|916.5282|925.8472|V_Astrodon_2018|2459128.234953704|5.0|20.3908|2.4167|43.7637|1.4496
23|2020-10-05|17:38:45|SLT|FU_Ori-20201005@173840-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|916.7963|925.8444|R_Astrodon_2018|2459128.2352430555|5.0|21.2217|2.2276|43.8580|1.4471
24|2020-10-05|17:48:36|SLT|FU_Ori-20201005@174822-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.0543|1023.1414|B_Astrodon_2018|2459128.2420833334|30.0|19.1978|2.5855|46.0813|1.3910
25|2020-10-05|17:49:27|SLT|FU_Ori-20201005@174922-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.2213|1023.8594|V_Astrodon_2018|2459128.2426736113|15.0|20.4446|2.3276|46.2726|1.3878
26|2020-10-05|17:50:02|SLT|FU_Ori-20201005@174958-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.6388|1023.7068|R_Astrodon_2018|2459128.2430787035|15.0|21.2771|2.1210|46.4039|1.3849
27|2020-10-06|18:51:40|SLT|FU_Ori-20201006@185127-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.3035|1023.8521|B_Astrodon_2018|2459129.2858796297|10.0|19.3915|2.0182|60.7263|1.1485
28|2020-10-06|18:52:11|SLT|FU_Ori-20201006@185206-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.0454|1024.6823|V_Astrodon_2018|2459129.286238426|5.0|20.4522|2.1900|60.8339|1.1475
29|2020-10-06|18:52:35|SLT|FU_Ori-20201006@185231-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.1894|1024.9526|R_Astrodon_2018|2459129.2865162035|5.0|21.2705|1.9383|60.9171|1.1465
30|2020-10-06|18:53:20|SLT|FU_Ori-20201006@185308-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1310.4415|1104.4355|B_Astrodon_2018|2459129.287037037|20.0|19.1231|2.4363|61.0729|1.1437
31|2020-10-06|18:54:18|SLT|FU_Ori-20201006@185413-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|925.7979|1034.4716|V_Astrodon_2018|2459129.287708333|10.0|20.5099|2.2430|61.2733|1.1424
32|2020-10-06|18:54:47|SLT|FU_Ori-20201006@185443-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|925.8562|1034.8754|R_Astrodon_2018|2459129.2880439814|10.0|21.2797|2.0657|61.3734|1.1413
33|2020-10-07|18:53:45|SLT|FU_Ori-20201007@185330-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.9823|1022.7910|B_Astrodon_2018|2459130.287326389|30.0|19.2544|2.8368|61.9708|1.1334
34|2020-10-07|18:54:35|SLT|FU_Ori-20201007@185430-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.0248|1023.4632|V_Astrodon_2018|2459130.287905093|10.0|20.5290|2.1287|62.1418|1.1323
35|2020-10-07|18:55:04|SLT|FU_Ori-20201007@185500-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.5189|1023.9050|R_Astrodon_2018|2459130.2882407405|5.0|21.2089|2.4325|62.2408|1.1314
36|2020-10-07|18:55:37|SLT|FU_Ori-20201007@185525-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.6635|1023.4938|B_Astrodon_2018|2459130.2886226852|30.0|19.2939|2.6787|62.3532|1.1294
37|2020-10-07|18:56:27|SLT|FU_Ori-20201007@185621-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.6144|1024.0917|V_Astrodon_2018|2459130.289201389|10.0|20.5323|2.0180|62.5233|1.1283
38|2020-10-07|18:56:56|SLT|FU_Ori-20201007@185651-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.2704|1024.2831|R_Astrodon_2018|2459130.2895370373|5.0|21.2089|2.3353|62.6218|1.1275
39|2020-10-08|18:39:55|SLT|FU_Ori-20201008@183941-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.3314|1021.4232|B_Astrodon_2018|2459131.2777199075|30.0|19.2102|2.6433|59.9132|1.1560
40|2020-10-08|18:40:46|SLT|FU_Ori-20201008@184041-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.9790|1022.3351|V_Astrodon_2018|2459131.2783101853|10.0|20.4682|2.2105|60.0916|1.1548
41|2020-10-08|18:41:15|SLT|FU_Ori-20201008@184111-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.4560|1022.3958|R_Astrodon_2018|2459131.2786458335|5.0|21.2189|2.0291|60.1929|1.1538
42|2020-10-08|18:41:48|SLT|FU_Ori-20201008@184136-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.9229|1022.4613|B_Astrodon_2018|2459131.2790277777|30.0|19.2517|2.3842|60.3081|1.1515
43|2020-10-08|18:42:38|SLT|FU_Ori-20201008@184233-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.1364|1023.2378|V_Astrodon_2018|2459131.2796064815|10.0|20.4542|2.3628|60.4823|1.1502
44|2020-10-08|18:43:08|SLT|FU_Ori-20201008@184304-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.1535|1023.2844|R_Astrodon_2018|2459131.2799537037|5.0|21.2262|2.0048|60.5867|1.1493
45|2020-10-09|18:26:05|SLT|FU_Ori-20201009@182552-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.5174|1022.1769|B_Astrodon_2018|2459132.268113426|30.0|19.2068|3.2095|57.8135|1.1818
46|2020-10-09|18:26:56|SLT|FU_Ori-20201009@182651-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.8214|1023.3552|V_Astrodon_2018|2459132.268703704|10.0|20.5370|2.1850|57.9952|1.1804
47|2020-10-09|18:27:25|SLT|FU_Ori-20201009@182721-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.9930|1023.4127|R_Astrodon_2018|2459132.269039352|5.0|21.2021|2.5283|58.0984|1.1793
48|2020-10-09|18:27:59|SLT|FU_Ori-20201009@182747-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.5518|1023.5679|B_Astrodon_2018|2459132.26943287|30.0|19.1679|3.3741|58.2193|1.1767
49|2020-10-09|18:28:49|SLT|FU_Ori-20201009@182844-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.1321|1024.1632|V_Astrodon_2018|2459132.270011574|10.0|20.5317|2.3323|58.3968|1.1753
50|2020-10-09|18:29:19|SLT|FU_Ori-20201009@182915-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.3662|1024.3562|R_Astrodon_2018|2459132.270358796|5.0|21.2095|2.6229|58.5032|1.1742
51|2020-10-10|20:35:37|SLT|FU_Ori-20201010@203524-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.9221|1021.9402|B_Astrodon_2018|2459133.3580671297|30.0|19.2240|2.6037|75.2503|1.0344
52|2020-10-10|20:36:28|SLT|FU_Ori-20201010@203623-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.3106|1022.0305|V_Astrodon_2018|2459133.3586574076|10.0|20.4834|2.5689|75.2048|1.0345
53|2020-10-10|20:36:57|SLT|FU_Ori-20201010@203653-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.4430|1022.1620|R_Astrodon_2018|2459133.3589930558|5.0|21.2649|2.2964|75.1777|1.0346
54|2020-10-10|20:37:30|SLT|FU_Ori-20201010@203719-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.2253|1021.4930|B_Astrodon_2018|2459133.359375|30.0|19.2689|2.7961|75.1458|1.0349
55|2020-10-10|20:38:20|SLT|FU_Ori-20201010@203815-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.0222|1021.7071|V_Astrodon_2018|2459133.359953704|10.0|20.4643|2.6064|75.0955|1.0350
56|2020-10-10|20:38:49|SLT|FU_Ori-20201010@203845-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1026.0802|1021.8973|R_Astrodon_2018|2459133.360289352|5.0|21.2357|2.4397|75.0651|1.0352
57|2020-10-11|19:28:55|SLT|FU_Ori-20201011@192841-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.9181|1025.8256|B_Astrodon_2018|2459134.311747685|30.0|19.2629|2.8892|71.3486|1.0572
58|2020-10-11|19:29:45|SLT|FU_Ori-20201011@192940-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.2371|1026.3712|V_Astrodon_2018|2459134.312326389|10.0|20.3510|3.3564|71.4750|1.0567
59|2020-10-11|19:30:14|SLT|FU_Ori-20201011@193010-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.8794|1026.3016|R_Astrodon_2018|2459134.312662037|5.0|21.2064|2.6654|71.5477|1.0564
60|2020-10-11|19:30:47|SLT|FU_Ori-20201011@193035-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0014|1026.8222|B_Astrodon_2018|2459134.3130439813|30.0|19.2249|2.9264|71.6298|1.0555
61|2020-10-11|19:31:37|SLT|FU_Ori-20201011@193132-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9942|1027.9431|V_Astrodon_2018|2459134.313622685|10.0|20.3677|3.0691|71.7532|1.0550
62|2020-10-11|19:32:06|SLT|FU_Ori-20201011@193202-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1766|1028.1028|R_Astrodon_2018|2459134.3139583333|5.0|21.2007|2.6372|71.8242|1.0546
63|2020-10-12|18:47:15|SLT|FU_Ori-20201012@184701-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9883|1022.6488|B_Astrodon_2018|2459135.2828125|30.0|19.2753|3.3526|64.6223|1.1071
64|2020-10-12|18:48:06|SLT|FU_Ori-20201012@184801-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1033|1023.5268|V_Astrodon_2018|2459135.2834027777|10.0|20.4202|3.3953|64.7897|1.1062
65|2020-10-12|18:48:35|SLT|FU_Ori-20201012@184831-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.6357|1023.4743|R_Astrodon_2018|2459135.283738426|5.0|21.2458|2.7710|64.8846|1.1054
66|2020-10-12|18:49:08|SLT|FU_Ori-20201012@184856-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9641|1023.7781|B_Astrodon_2018|2459135.28412037|30.0|19.2501|3.2120|64.9924|1.1037
67|2020-10-12|18:49:58|SLT|FU_Ori-20201012@184953-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9468|1024.9560|V_Astrodon_2018|2459135.284699074|10.0|20.2647|4.1397|65.1554|1.1028
68|2020-10-12|18:50:27|SLT|FU_Ori-20201012@185023-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.5827|1024.0656|R_Astrodon_2018|2459135.285034722|5.0|21.1510|3.3222|65.2496|1.1021
69|2020-10-14|18:04:11|SLT|FU_Ori-20201014@180357-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0730|1022.8697|B_Astrodon_2018|2459137.2529050927|30.0|19.3112|2.7190|57.3334|1.1880
70|2020-10-14|18:05:03|SLT|FU_Ori-20201014@180458-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0612|1023.6852|V_Astrodon_2018|2459137.2535069445|10.0|20.5014|2.7521|57.5193|1.1865
71|2020-10-14|18:05:33|SLT|FU_Ori-20201014@180529-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.8339|1023.9378|R_Astrodon_2018|2459137.2538541667|5.0|21.2440|2.5778|57.6264|1.1853
72|2020-10-14|18:06:07|SLT|FU_Ori-20201014@180556-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.2591|1023.9532|B_Astrodon_2018|2459137.254247685|30.0|19.3041|2.9058|57.7477|1.1826
73|2020-10-14|18:06:58|SLT|FU_Ori-20201014@180653-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.4020|1024.2134|V_Astrodon_2018|2459137.254837963|10.0|20.4825|2.8411|57.9295|1.1812
74|2020-10-14|18:07:27|SLT|FU_Ori-20201014@180723-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.8128|1024.1973|R_Astrodon_2018|2459137.255173611|5.0|21.2106|2.7639|58.0327|1.1800
75|2020-10-15|19:32:27|SLT|FU_Ori-20201015@193213-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1486|1022.3501|B_Astrodon_2018|2459138.314201389|30.0|19.4279|2.5073|73.8847|1.0379
76|2020-10-15|19:33:18|SLT|FU_Ori-20201015@193312-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9508|1023.6346|V_Astrodon_2018|2459138.314791667|10.0|20.4460|3.0628|73.9752|1.0376
77|2020-10-15|19:33:47|SLT|FU_Ori-20201015@193343-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1827|1024.4577|R_Astrodon_2018|2459138.315127315|5.0|21.3116|2.4694|74.0258|1.0374
78|2020-10-15|19:34:20|SLT|FU_Ori-20201015@193408-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0680|1024.1840|B_Astrodon_2018|2459138.3155092592|30.0|19.4284|2.4129|74.0824|1.0368
79|2020-10-15|19:35:10|SLT|FU_Ori-20201015@193504-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.6402|1024.7640|V_Astrodon_2018|2459138.316087963|10.0|20.4490|3.0834|74.1666|1.0366
80|2020-10-15|19:35:38|SLT|FU_Ori-20201015@193535-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0988|1025.0135|R_Astrodon_2018|2459138.3164120372|5.0|21.2903|2.5240|74.2128|1.0364
