2020-10-08|18:39:55|FU_Ori-20201008@183941-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.3314|1021.4232|B_Astrodon_2018|2459131.27772|30.0|289639.5731|2838.0161|-13.6546|0.0789
2020-10-08|18:40:46|FU_Ori-20201008@184041-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.979|1022.3351|V_Astrodon_2018|2459131.27831|10.0|460902.1253|5705.1240|-14.1590|0.0467
2020-10-08|18:41:15|FU_Ori-20201008@184111-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.456|1022.3958|R_Astrodon_2018|2459131.27865|5.0|551033.8680|9179.7348|-14.3529|0.0536
2020-10-08|18:41:48|FU_Ori-20201008@184136-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.9229|1022.4613|B_Astrodon_2018|2459131.27903|30.0|291859.7925|3097.8130|-13.6629|0.0765
2020-10-08|18:42:38|FU_Ori-20201008@184233-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.1364|1023.2378|V_Astrodon_2018|2459131.27961|10.0|461575.9222|5349.1692|-14.1606|0.0459
2020-10-08|18:43:08|FU_Ori-20201008@184304-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.1535|1023.2844|R_Astrodon_2018|2459131.27995|5.0|554495.5500|9036.1045|-14.3597|0.0524
2020-10-08|18:51:03|FU_Ori-20201008@185053-B_319144_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1034.761|1024.794|B_319144|2459131.28545|10.0|594515.1995|8501.8625|-14.4354|0.0687
2020-10-08|18:51:38|FU_Ori-20201008@185128-V_319142_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1035.3434|1025.6963|V_319142|2459131.28586|5.0|1104096.0261|16510.0413|-15.1075|0.0492
2020-10-08|18:55:13|FU_Ori-20201008@185504-B_319144_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.2723|1022.9862|B_319144|2459131.28834|10.0|600548.3987|8952.3814|-14.4464|0.0698
2020-10-08|18:55:49|FU_Ori-20201008@185540-V_319142_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1026.1405|1024.8553|V_319142|2459131.28876|3.0|674791.9570|16898.6988|-14.5729|0.0797
2020-10-08|18:56:18|FU_Ori-20201008@185609-R_10349_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1026.8468|1024.5743|R_10349|2459131.28910|1.0|505675.1516|22211.8583|-14.2597|0.1272
2020-10-08|18:56:40|FU_Ori-20201008@185636-B_319144_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1027.2743|1021.9735|B_319144|2459131.28935|10.0|597548.9623|8332.4874|-14.4409|0.0694
2020-10-08|18:57:15|FU_Ori-20201008@185706-V_319142_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.9599|1024.5661|V_319142|2459131.28976|3.0|670270.9020|16109.5939|-14.5656|0.0782
2020-10-08|18:57:44|FU_Ori-20201008@185734-R_10349_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1028.6686|1023.3359|R_10349|2459131.29009|1.0|512937.4015|20526.8151|-14.2752|0.1247
2020-10-08|18:58:05|FU_Ori-20201008@185802-B_319144_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1028.2269|1024.4211|B_319144|2459131.29034|10.0|602749.5396|8416.0956|-14.4503|0.0688
2020-10-08|18:58:40|FU_Ori-20201008@185830-V_319142_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1027.2045|1023.9681|V_319142|2459131.29074|3.0|675605.4023|18424.9372|-14.5742|0.0838
2020-10-08|18:59:08|FU_Ori-20201008@185859-R_10349_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1028.6032|1023.8884|R_10349|2459131.29106|1.0|510299.4903|28683.4289|-14.2696|0.1604
2020-10-09|18:26:05|FU_Ori-20201009@182552-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.5174|1022.1769|B_Astrodon_2018|2459132.26811|30.0|301989.8869|4576.0399|-13.7000|0.0697
2020-10-09|18:26:56|FU_Ori-20201009@182651-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.8214|1023.3552|V_Astrodon_2018|2459132.26870|10.0|475733.5462|12685.1383|-14.1934|0.0780
2020-10-09|18:27:25|FU_Ori-20201009@182721-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.993|1023.4127|R_Astrodon_2018|2459132.26904|5.0|598066.1847|17901.6910|-14.4419|0.0833
2020-10-09|18:27:59|FU_Ori-20201009@182747-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.5518|1023.5679|B_Astrodon_2018|2459132.26943|30.0|303214.7184|4182.4564|-13.7044|0.0675
2020-10-09|18:28:49|FU_Ori-20201009@182844-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.1321|1024.1632|V_Astrodon_2018|2459132.27001|10.0|485946.4729|12383.3604|-14.2165|0.0735
2020-10-09|18:29:19|FU_Ori-20201009@182915-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1020.3662|1024.3562|R_Astrodon_2018|2459132.27036|5.0|603026.4113|18313.9457|-14.4508|0.0833
2020-10-10|20:27:50|FU_Ori-20201010@202740-B_319144_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1132.5093|1064.3609|B_319144|2459133.35266|10.0|659804.0230|22133.5990|-14.5485|0.1092
2020-10-10|20:28:25|FU_Ori-20201010@202816-V_319142_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1132.7129|1065.2655|V_319142|2459133.35307|3.0|739026.1875|46151.6319|-14.6716|0.1681
2020-10-10|20:28:54|FU_Ori-20201010@202845-R_10349_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1134.0902|1064.4628|R_10349|2459133.35340|1.0|558813.2173|50440.6420|-14.3682|0.2496
2020-10-10|20:29:15|FU_Ori-20201010@202912-B_319144_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1134.358|1064.2275|B_319144|2459133.35365|10.0|662239.0041|22601.6238|-14.5525|0.1116
2020-10-10|20:29:51|FU_Ori-20201010@202942-V_319142_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1133.0502|1064.1742|V_319142|2459133.35406|3.0|736381.1852|42107.3185|-14.6678|0.1575
2020-10-10|20:30:19|FU_Ori-20201010@203010-R_10349_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1133.0588|1065.8437|R_10349|2459133.35439|1.0|558191.9264|56317.9963|-14.3670|0.2714
2020-10-10|20:30:39|FU_Ori-20201010@203036-B_319144_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1133.7305|1063.1165|B_319144|2459133.35462|10.0|661928.4339|21439.8308|-14.5520|0.1071
2020-10-10|20:31:15|FU_Ori-20201010@203105-V_319142_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1133.5738|1064.0199|V_319142|2459133.35503|3.0|738995.6938|41336.8803|-14.6716|0.1561
2020-10-10|20:31:43|FU_Ori-20201010@203133-R_10349_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1134.761|1063.4834|R_10349|2459133.35536|1.0|554977.8246|62228.5393|-14.3607|0.2843
2020-10-10|20:35:37|FU_Ori-20201010@203524-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1023.9221|1021.9402|B_Astrodon_2018|2459133.35807|30.0|313287.4897|6214.2894|-13.7399|0.0805
2020-10-10|20:36:28|FU_Ori-20201010@203623-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.3106|1022.0305|V_Astrodon_2018|2459133.35866|10.0|491967.9416|12965.9461|-14.2298|0.0785
2020-10-10|20:36:57|FU_Ori-20201010@203653-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1024.443|1022.162|R_Astrodon_2018|2459133.35899|5.0|619560.6816|22507.7865|-14.4802|0.0999
2020-10-10|20:37:30|FU_Ori-20201010@203719-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.2253|1021.493|B_Astrodon_2018|2459133.35938|30.0|311420.6137|6030.9519|-13.7334|0.0757
2020-10-10|20:38:20|FU_Ori-20201010@203815-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1025.0222|1021.7071|V_Astrodon_2018|2459133.35995|10.0|490794.1935|13310.9890|-14.2272|0.0800
2020-10-10|20:38:49|FU_Ori-20201010@203845-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1026.0802|1021.8973|R_Astrodon_2018|2459133.36029|5.0|620789.9965|21547.0681|-14.4824|0.0948
2020-10-11|19:28:55|FU_Ori-20201011@192841-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.9181|1025.8256|B_Astrodon_2018|2459134.31175|30.0|309838.1269|8311.3249|-13.7278|0.0930
2020-10-11|19:29:45|FU_Ori-20201011@192940-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.2371|1026.3712|V_Astrodon_2018|2459134.31233|10.0|483920.7725|15837.0034|-14.2119|0.0960
2020-10-11|19:30:14|FU_Ori-20201011@193010-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.8794|1026.3016|R_Astrodon_2018|2459134.31266|5.0|607555.3060|24290.0720|-14.4590|0.1104
2020-10-11|19:30:47|FU_Ori-20201011@193035-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0014|1026.8222|B_Astrodon_2018|2459134.31304|30.0|307057.2859|7515.1140|-13.7180|0.0895
2020-10-11|19:31:37|FU_Ori-20201011@193132-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9942|1027.9431|V_Astrodon_2018|2459134.31362|10.0|481228.1158|15272.4017|-14.2059|0.0937
2020-10-11|19:32:06|FU_Ori-20201011@193202-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1766|1028.1028|R_Astrodon_2018|2459134.31396|5.0|596486.5198|25920.4274|-14.4390|0.1209
2020-10-12|18:47:15|FU_Ori-20201012@184701-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9883|1022.6488|B_Astrodon_2018|2459135.28281|30.0|315943.5704|9222.5451|-13.7490|0.0987
2020-10-12|18:48:06|FU_Ori-20201012@184801-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1033|1023.5268|V_Astrodon_2018|2459135.28340|10.0|502224.1996|17226.8569|-14.2522|0.0997
2020-10-12|18:48:35|FU_Ori-20201012@184831-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.6357|1023.4743|R_Astrodon_2018|2459135.28374|5.0|624903.6956|25861.8486|-14.4895|0.1148
2020-10-12|18:49:08|FU_Ori-20201012@184856-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9641|1023.7781|B_Astrodon_2018|2459135.28412|30.0|316698.5881|10137.6728|-13.7516|0.1064
2020-10-12|18:49:58|FU_Ori-20201012@184953-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9468|1024.956|V_Astrodon_2018|2459135.28470|10.0|500943.0118|15478.2322|-14.2495|0.0921
2020-10-12|18:50:27|FU_Ori-20201012@185023-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.5827|1024.0656|R_Astrodon_2018|2459135.28503|5.0|621786.4049|23470.5236|-14.4841|0.1059
2020-10-14|18:04:11|FU_Ori-20201014@180357-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.073|1022.8697|B_Astrodon_2018|2459137.25291|30.0|302410.5129|14875.8273|-13.7015|0.1440
2020-10-14|18:05:03|FU_Ori-20201014@180458-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0612|1023.6852|V_Astrodon_2018|2459137.25351|10.0|484048.0520|24554.1848|-14.2122|0.1415
2020-10-14|18:05:33|FU_Ori-20201014@180529-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.8339|1023.9378|R_Astrodon_2018|2459137.25385|5.0|607629.8307|33046.0453|-14.4591|0.1441
2020-10-14|18:06:07|FU_Ori-20201014@180556-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.2591|1023.9532|B_Astrodon_2018|2459137.25425|30.0|300441.3665|13750.0555|-13.6944|0.1373
2020-10-14|18:06:58|FU_Ori-20201014@180653-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.402|1024.2134|V_Astrodon_2018|2459137.25484|10.0|489246.1199|25128.6972|-14.2238|0.1409
2020-10-14|18:07:27|FU_Ori-20201014@180723-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.8128|1024.1973|R_Astrodon_2018|2459137.25517|5.0|598435.9467|28142.5091|-14.4425|0.1291
2020-10-15|19:32:27|FU_Ori-20201015@193213-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1486|1022.3501|B_Astrodon_2018|2459138.31420|30.0|316207.9994|16885.1554|-13.7499|0.1577
2020-10-15|19:33:18|FU_Ori-20201015@193312-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.9508|1023.6346|V_Astrodon_2018|2459138.31479|10.0|498788.7832|18351.3052|-14.2448|0.1067
2020-10-15|19:33:47|FU_Ori-20201015@193343-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.1827|1024.4577|R_Astrodon_2018|2459138.31513|5.0|614677.1010|33795.8708|-14.4716|0.1472
2020-10-15|19:34:20|FU_Ori-20201015@193408-B_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.068|1024.184|B_Astrodon_2018|2459138.31551|30.0|315517.9264|14127.5430|-13.7476|0.1359
2020-10-15|19:35:10|FU_Ori-20201015@193504-V_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1021.6402|1024.764|V_Astrodon_2018|2459138.31609|10.0|501917.3056|19941.4688|-14.2516|0.1133
2020-10-15|19:35:38|FU_Ori-20201015@193535-R_Astrodon_2018_calib.fits|FU_Ori|05 45 21.91|+09 04 11.0|86.3413|9.0697|1022.0988|1025.0135|R_Astrodon_2018|2459138.31641|5.0|616756.6660|29203.5720|-14.4753|0.1294
